CSGroup,Profit Ratio,Category,City,Country,Customer Name,Discount,Number of Records,Order Date,Order ID,Postal Code,Manufacturer,Product Name,Profit,Quantity,Region,SC group,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category (group) 2,Sub-Category (group) 3,Sub-Category (group) 4,Sub-Category (group) 5,Sub-Category (group) 6,Sub-Category (group),Sub-Category
A&B,43.0,Office Supplies,Wilmington,United States,Pierre Wener,0.0,1,2016-11-23,CA-2016-144274,19805.0,Sanford,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",6.0,4,East,"Accessories, Appliances, Art",13.0,Consumer,2016-11-25,Second Class,Delaware,Less Profit,Profits,Profits,Art,Art,Rest,Art
CEF,45.0,Office Supplies,Quincy,United States,Ted Butterfield,0.0,1,2017-08-27,CA-2017-145982,2169.0,Other,Staples,5.0,4,East,"Binders, Bookcases, Chairs and 3 more",12.0,Consumer,2017-09-01,Second Class,Massachusetts,Less Profit,Profits,Profits,Fasteners,Fasteners,Rest,Fasteners
Rest,47.0,Office Supplies,Meriden,United States,Ted Butterfield,0.0,1,2018-09-02,CA-2018-145037,6450.0,Xerox,Xerox 191,38.0,4,East,Paper,80.0,Consumer,2018-09-07,Second Class,Connecticut,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,45.0,Office Supplies,New York City,United States,Duane Noonan,0.0,1,2015-10-08,CA-2015-119977,10011.0,Xerox,Xerox 197,56.0,4,East,Paper,124.0,Consumer,2015-10-13,Second Class,New York,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,45.0,Office Supplies,New York City,United States,Tim Brockman,0.0,1,2016-10-09,CA-2016-141040,10024.0,Xerox,Xerox 1895,11.0,4,East,Paper,24.0,Consumer,2016-10-13,Second Class,New York,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,45.0,Office Supplies,Providence,United States,Bill Donatelli,0.0,1,2018-04-12,CA-2018-122735,2908.0,Xerox,Xerox 1948,18.0,4,East,Paper,40.0,Consumer,2018-04-15,Second Class,Rhode Island,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,26.0,Office Supplies,New York City,United States,Delfina Latchford,0.0,1,2018-12-08,CA-2018-145226,10035.0,Iris,Iris Project Case,8.0,4,East,Storage,32.0,Consumer,2018-12-10,Second Class,New York,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
A&B,38.0,Office Supplies,Cranston,United States,Anne McFarland,0.0,1,2015-10-31,CA-2015-145387,2920.0,Other,Lumber Crayons,19.0,5,East,"Accessories, Appliances, Art",49.0,Consumer,2015-11-02,Second Class,Rhode Island,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,48.0,Office Supplies,Quincy,United States,Ted Butterfield,0.0,1,2017-08-27,CA-2017-145982,2169.0,Wilson Jones,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",14.0,5,East,"Binders, Bookcases, Chairs and 3 more",29.0,Consumer,2017-09-01,Second Class,Massachusetts,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,45.0,Office Supplies,Providence,United States,Bill Donatelli,0.0,1,2018-04-12,CA-2018-122735,2908.0,Storex,Storex Dura Pro Binders,13.0,5,East,"Binders, Bookcases, Chairs and 3 more",30.0,Consumer,2018-04-15,Second Class,Rhode Island,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
Rest,48.0,Office Supplies,New York City,United States,Denny Blanton,0.0,1,2018-03-17,CA-2018-140949,10011.0,Avery,Avery 496,9.0,5,East,Labels,19.0,Consumer,2018-03-22,Second Class,New York,Less Profit,Profits,Profits,Labels,Labels,Rest,Labels
Rest,2.0,Office Supplies,Oceanside,United States,Dianna Vittorini,0.0,1,2016-11-09,CA-2016-146486,11572.0,Tennsco,Tennsco Industrial Shelving,5.0,5,East,Storage,245.0,Consumer,2016-11-14,Second Class,New York,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
A&B,26.0,Office Supplies,New York City,United States,Jennifer Jackson,0.0,1,2016-09-28,CA-2016-120915,10035.0,Fellowes,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",76.0,6,East,"Accessories, Appliances, Art",294.0,Consumer,2016-10-03,Second Class,New York,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,38.0,Office Supplies,New York City,United States,Denny Blanton,0.0,1,2018-03-17,CA-2018-140949,10011.0,Other,Lumber Crayons,22.0,6,East,"Accessories, Appliances, Art",59.0,Consumer,2018-03-22,Second Class,New York,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,46.0,Office Supplies,Fairfield,United States,Shirley Jackson,0.0,1,2017-12-01,CA-2017-157336,6824.0,XtraLife,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",41.0,6,East,"Binders, Bookcases, Chairs and 3 more",88.0,Consumer,2017-12-05,Second Class,Connecticut,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,47.0,Office Supplies,Hagerstown,United States,Trudy Brown,0.0,1,2018-11-17,US-2018-116505,21740.0,Angle-D,"Angle-D Binders with Locking Rings, Label Holders",21.0,6,East,"Binders, Bookcases, Chairs and 3 more",44.0,Consumer,2018-11-21,Second Class,Maryland,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
CEF,47.0,Office Supplies,Oceanside,United States,Dianna Vittorini,0.0,1,2016-11-09,CA-2016-146486,11572.0,Poly,Poly String Tie Envelopes,6.0,6,East,"Binders, Bookcases, Chairs and 3 more",12.0,Consumer,2016-11-14,Second Class,New York,Less Profit,Profits,Profits,Envelopes,Envelopes,Rest,Envelopes
CEF,47.0,Office Supplies,Nashua,United States,Vivian Mathis,0.0,1,2018-09-04,US-2018-166394,3060.0,Other,Staples,7.0,6,East,"Binders, Bookcases, Chairs and 3 more",15.0,Consumer,2018-09-06,Second Class,New Hampshire,Less Profit,Profits,Profits,Fasteners,Fasteners,Rest,Fasteners
Rest,47.0,Office Supplies,Wilmington,United States,Pierre Wener,0.0,1,2016-11-23,CA-2016-144274,19805.0,Other,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",21.0,6,East,Paper,44.0,Consumer,2016-11-25,Second Class,Delaware,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,48.0,Office Supplies,Wilmington,United States,Pierre Wener,0.0,1,2016-11-23,CA-2016-144274,19805.0,Xerox,Xerox 226,19.0,6,East,Paper,39.0,Consumer,2016-11-25,Second Class,Delaware,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,47.0,Office Supplies,New York City,United States,David Flashing,0.0,1,2016-12-26,CA-2016-124933,10009.0,Xerox,Xerox 1906,100.0,6,East,Paper,213.0,Consumer,2016-12-30,Second Class,New York,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,46.0,Office Supplies,New York City,United States,Bart Folk,0.0,1,2018-12-05,CA-2018-117128,10024.0,Other,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",10.0,6,East,Paper,22.0,Consumer,2018-12-08,Second Class,New York,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,18.0,Office Supplies,New York City,United States,Nora Preis,0.0,1,2017-08-12,CA-2017-105459,10024.0,Tennsco,Tennsco 6- and 18-Compartment Lockers,286.0,6,East,Storage,1591.0,Consumer,2017-08-17,Second Class,New York,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
A&B,26.0,Office Supplies,Perth Amboy,United States,Kelly Andreada,0.0,1,2016-02-20,CA-2016-152611,8861.0,Sanford,Sanford 52201 APSCO Electric Pencil Sharpener,75.0,7,East,"Accessories, Appliances, Art",287.0,Consumer,2016-02-23,Second Class,New Jersey,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,48.0,Office Supplies,Everett,United States,Carl Ludwig,0.0,1,2018-09-15,CA-2018-121888,2149.0,Wilson Jones,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,116.0,7,East,"Binders, Bookcases, Chairs and 3 more",242.0,Consumer,2018-09-17,Second Class,Massachusetts,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,47.0,Office Supplies,Lawrence,United States,Denny Blanton,0.0,1,2016-08-08,CA-2016-129322,1841.0,GBC,GBC DocuBind P50 Personal Binding Machine,210.0,7,East,"Binders, Bookcases, Chairs and 3 more",448.0,Consumer,2016-08-10,Second Class,Massachusetts,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
Rest,47.0,Office Supplies,New York City,United States,Sally Matthias,0.0,1,2017-06-23,US-2017-154256,10035.0,Avery,Avery 487,12.0,7,East,Labels,26.0,Consumer,2017-06-27,Second Class,New York,Less Profit,Profits,Profits,Labels,Labels,Rest,Labels
A&B,28.0,Office Supplies,Morristown,United States,Annie Thurman,0.0,1,2016-11-23,CA-2016-123113,7960.0,Sanyo,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",735.0,8,East,"Accessories, Appliances, Art",2625.0,Consumer,2016-11-27,Second Class,New Jersey,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
Rest,47.0,Office Supplies,Baltimore,United States,Herbert Flentye,0.0,1,2017-09-03,US-2017-147711,21215.0,Avery,Avery 486,27.0,8,East,Labels,58.0,Consumer,2017-09-08,Second Class,Maryland,Less Profit,Profits,Profits,Labels,Labels,Rest,Labels
Rest,48.0,Office Supplies,New York City,United States,Chad McGuire,0.0,1,2018-03-31,CA-2018-100524,10011.0,REDIFORM,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",36.0,8,East,Paper,75.0,Consumer,2018-04-02,Second Class,New York,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,26.0,Office Supplies,New York City,United States,Denny Blanton,0.0,1,2018-03-17,CA-2018-140949,10011.0,Other,"Neat Ideas Personal Hanging Folder Files, Black",28.0,8,East,Storage,107.0,Consumer,2018-03-22,Second Class,New York,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
A&B,37.0,Office Supplies,Troy,United States,Gary McGarr,0.0,1,2018-07-29,CA-2018-146031,12180.0,Sanford,Sanford Liquid Accent Highlighters,22.0,9,East,"Accessories, Appliances, Art",60.0,Consumer,2018-08-01,Second Class,New York,Less Profit,Profits,Profits,Art,Art,Rest,Art
CEF,45.0,Office Supplies,Auburn,United States,Richard Eichhorn,0.0,1,2017-07-14,CA-2017-169215,13021.0,Acco,Acco Hot Clips Clips to Go,13.0,9,East,"Binders, Bookcases, Chairs and 3 more",30.0,Consumer,2017-07-18,Second Class,New York,Less Profit,Profits,Profits,Fasteners,Fasteners,Rest,Fasteners
Rest,45.0,Office Supplies,Quincy,United States,Ted Butterfield,0.0,1,2017-08-27,CA-2017-145982,2169.0,Southworth,Southworth 25% Cotton Linen-Finish Paper & Envelopes,37.0,9,East,Paper,82.0,Consumer,2017-09-01,Second Class,Massachusetts,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,26.0,Office Supplies,New York City,United States,Lisa DeCherney,0.0,1,2015-09-29,CA-2015-124856,10011.0,Other,"Dual Level, Single-Width Filing Carts",363.0,9,East,Storage,1396.0,Consumer,2015-10-03,Second Class,New York,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
A&B,48.0,Office Supplies,Fairfield,United States,Maris LaWare,0.0,1,2015-11-14,CA-2015-125556,6824.0,Acco,Acco 3-Hole Punch,21.0,10,East,"Binders, Bookcases, Chairs and 3 more",44.0,Consumer,2015-11-16,Second Class,Connecticut,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
Rest,48.0,Office Supplies,Everett,United States,Sandra Flanagan,0.0,1,2018-11-01,CA-2018-104136,2149.0,Xerox,Xerox 1939,91.0,10,East,Paper,190.0,Consumer,2018-11-04,Second Class,Massachusetts,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,45.0,Office Supplies,New York City,United States,Kelly Andreada,0.0,1,2015-03-11,CA-2015-158337,10024.0,Southworth,"Southworth 100% Résumé Paper, 24lb.",49.0,14,East,Paper,109.0,Consumer,2015-03-14,Second Class,New York,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
A&B,33.0,Office Supplies,New York City,United States,Christina DeMoss,20.0,1,2018-11-05,CA-2018-102925,10024.0,Avery,Avery Premier Heavy-Duty Binder with Round Locking Rings,4.0,1,East,"Binders, Bookcases, Chairs and 3 more",11.0,Consumer,2018-11-10,Second Class,New York,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,9.0,Office Supplies,Cleveland,United States,Dan Campbell,20.0,1,2017-03-24,CA-2017-130911,44105.0,Hunt,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",2.0,2,East,"Accessories, Appliances, Art",19.0,Consumer,2017-03-26,Second Class,Ohio,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,35.0,Office Supplies,Freeport,United States,Mary O'Rourke,20.0,1,2015-11-28,CA-2015-121167,11520.0,GBC,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",6.0,2,East,"Binders, Bookcases, Chairs and 3 more",17.0,Consumer,2015-11-30,Second Class,New York,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,35.0,Office Supplies,New York City,United States,Greg Tran,20.0,1,2017-06-13,CA-2017-126795,10024.0,Other,Premium Transparent Presentation Covers by GBC,12.0,2,East,"Binders, Bookcases, Chairs and 3 more",34.0,Consumer,2017-06-16,Second Class,New York,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,36.0,Office Supplies,New York City,United States,Pauline Johnson,20.0,1,2016-07-18,CA-2016-122973,10024.0,Other,Economy Binders,1.0,2,East,"Binders, Bookcases, Chairs and 3 more",3.0,Consumer,2016-07-20,Second Class,New York,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,35.0,Office Supplies,New York City,United States,Brian DeCherney,20.0,1,2017-12-25,CA-2017-111941,10035.0,GBC,GBC Premium Transparent Covers with Diagonal Lined Pattern,12.0,2,East,"Binders, Bookcases, Chairs and 3 more",34.0,Consumer,2017-12-28,Second Class,New York,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,36.0,Office Supplies,New York City,United States,Natalie DeCherney,20.0,1,2016-07-13,CA-2016-114069,10035.0,GBC,GBC Plastic Binding Combs,4.0,2,East,"Binders, Bookcases, Chairs and 3 more",12.0,Consumer,2016-07-15,Second Class,New York,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
Rest,36.0,Office Supplies,Lancaster,United States,Darrin Martin,20.0,1,2018-08-24,CA-2018-139717,43130.0,Xerox,Xerox 1966,4.0,2,East,Paper,10.0,Consumer,2018-08-26,Second Class,Ohio,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,-21.0,Office Supplies,Cleveland,United States,Karl Braun,20.0,1,2015-12-27,US-2015-159611,44105.0,SAFCO,Safco Industrial Shelving,-25.0,2,East,Storage,118.0,Consumer,2016-01-01,Second Class,Ohio,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,-25.0,Office Supplies,Lancaster,United States,Dennis Kane,20.0,1,2018-11-12,CA-2018-166835,17602.0,SAFCO,"SAFCO Commercial Wire Shelving, Black",-55.0,2,East,Storage,221.0,Consumer,2018-11-14,Second Class,Pennsylvania,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,13.0,Office Supplies,Columbus,United States,Maxwell Schwartz,20.0,1,2015-08-19,US-2015-164616,43229.0,Acme,Acme Kleencut Forged Steel Scissors,1.0,2,East,Supplies,9.0,Consumer,2015-08-21,Second Class,Ohio,Losses,Losses,Losses,"Bookcases, Supplies, Tables","Bookcases, Supplies, Tables","Bookcases, Supplies, Tables",Supplies
A&B,13.0,Office Supplies,Columbus,United States,Pauline Johnson,20.0,1,2018-08-18,CA-2018-163069,43229.0,Newell,Newell 325,1.0,3,East,"Accessories, Appliances, Art",10.0,Consumer,2018-08-21,Second Class,Ohio,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,13.0,Office Supplies,Kent,United States,John Huston,20.0,1,2018-01-27,CA-2018-117870,44240.0,Newell,Newell 312,2.0,3,East,"Accessories, Appliances, Art",14.0,Consumer,2018-01-30,Second Class,Ohio,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,36.0,Office Supplies,Long Beach,United States,Christine Sundaresam,20.0,1,2018-07-07,CA-2018-105053,11561.0,Wilson Jones,Wilson Jones Active Use Binders,6.0,3,East,"Binders, Bookcases, Chairs and 3 more",17.0,Consumer,2018-07-09,Second Class,New York,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,34.0,Office Supplies,New York City,United States,Denny Blanton,20.0,1,2018-03-17,CA-2018-140949,10011.0,Acco,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.0,3,East,"Binders, Bookcases, Chairs and 3 more",9.0,Consumer,2018-03-22,Second Class,New York,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,34.0,Office Supplies,New York City,United States,Shui Tom,20.0,1,2015-09-23,CA-2015-163559,10035.0,Avery,Avery Arch Ring Binders,47.0,3,East,"Binders, Bookcases, Chairs and 3 more",139.0,Consumer,2015-09-28,Second Class,New York,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,35.0,Office Supplies,Rochester,United States,Melanie Seite,20.0,1,2016-07-23,CA-2016-124044,14609.0,Acco,Acco 3-Hole Punch,4.0,3,East,"Binders, Bookcases, Chairs and 3 more",11.0,Consumer,2016-07-26,Second Class,New York,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
CEF,33.0,Office Supplies,Reading,United States,Ted Butterfield,20.0,1,2018-03-21,CA-2018-117156,19601.0,Other,Colored Envelopes,3.0,3,East,"Binders, Bookcases, Chairs and 3 more",9.0,Consumer,2018-03-23,Second Class,Pennsylvania,Less Profit,Profits,Profits,Envelopes,Envelopes,Rest,Envelopes
Rest,36.0,Office Supplies,Bowling Green,United States,Maurice Satty,20.0,1,2016-08-24,CA-2016-123939,43402.0,Avery,Avery 474,3.0,3,East,Labels,7.0,Consumer,2016-08-26,Second Class,Ohio,Less Profit,Profits,Profits,Labels,Labels,Rest,Labels
Rest,31.0,Office Supplies,Fairfield,United States,Larry Tron,20.0,1,2018-12-04,CA-2018-160031,45014.0,Other,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",23.0,3,East,Paper,74.0,Consumer,2018-12-07,Second Class,Ohio,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,35.0,Office Supplies,Philadelphia,United States,Logan Currie,20.0,1,2015-09-09,CA-2015-102869,19140.0,Xerox,Xerox 210,5.0,3,East,Paper,16.0,Consumer,2015-09-14,Second Class,Pennsylvania,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,11.0,Office Supplies,Bowling Green,United States,Maurice Satty,20.0,1,2016-08-24,CA-2016-123939,43402.0,Other,Adjustable Depth Letter/Legal Cart,49.0,3,East,Storage,436.0,Consumer,2016-08-26,Second Class,Ohio,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,-6.0,Office Supplies,Toledo,United States,Art Foster,20.0,1,2017-11-10,CA-2017-115588,43615.0,Acco,Acco Perma 4000 Stacking Storage Drawers,-2.0,3,East,Storage,39.0,Consumer,2017-11-12,Second Class,Ohio,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,11.0,Office Supplies,Philadelphia,United States,John Castell,20.0,1,2018-07-25,CA-2018-121293,19143.0,Acme,Acme Galleria Hot Forged Steel Scissors with Colored Handles,4.0,3,East,Supplies,38.0,Consumer,2018-07-28,Second Class,Pennsylvania,Losses,Losses,Losses,"Bookcases, Supplies, Tables","Bookcases, Supplies, Tables","Bookcases, Supplies, Tables",Supplies
A&B,8.0,Office Supplies,Akron,United States,Maribeth Dona,20.0,1,2018-09-04,CA-2018-109757,44312.0,Dixon,DIXON Oriole Pencils,1.0,4,East,"Accessories, Appliances, Art",8.0,Consumer,2018-09-09,Second Class,Ohio,Less Profit,Profits,Profits,Art,Art,Rest,Art
Rest,33.0,Office Supplies,Akron,United States,Maribeth Dona,20.0,1,2018-09-04,CA-2018-109757,44312.0,Other,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",4.0,4,East,Paper,12.0,Consumer,2018-09-09,Second Class,Ohio,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,36.0,Office Supplies,Akron,United States,Ted Trevino,20.0,1,2015-05-18,CA-2015-164224,44312.0,Xerox,Xerox 1949,6.0,4,East,Paper,16.0,Consumer,2015-05-20,Second Class,Ohio,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,36.0,Office Supplies,Springfield,United States,Michael Nguyen,20.0,1,2017-05-15,CA-2017-165673,45503.0,TOPS,"TOPS Voice Message Log Book, Flash Format",6.0,4,East,Paper,15.0,Consumer,2017-05-19,Second Class,Ohio,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,33.0,Office Supplies,Philadelphia,United States,Neola Schneider,20.0,1,2018-01-19,CA-2018-153045,19140.0,Strathmore,Strathmore Photo Mount Cards,7.0,4,East,Paper,22.0,Consumer,2018-01-24,Second Class,Pennsylvania,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,35.0,Office Supplies,Philadelphia,United States,John Castell,20.0,1,2018-07-25,CA-2018-121293,19143.0,Xerox,Xerox 216,7.0,4,East,Paper,21.0,Consumer,2018-07-28,Second Class,Pennsylvania,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
A&B,13.0,Office Supplies,Columbus,United States,Brian Derr,20.0,1,2015-10-05,CA-2015-152422,43229.0,Belkin,Belkin F5C206VTEL 6 Outlet Surge,11.0,5,East,"Accessories, Appliances, Art",92.0,Consumer,2015-10-10,Second Class,Ohio,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,13.0,Office Supplies,Kent,United States,Ricardo Emerson,20.0,1,2015-12-29,CA-2015-165477,44240.0,Acco,Acco 6 Outlet Guardian Standard Surge Suppressor,6.0,5,East,"Accessories, Appliances, Art",48.0,Consumer,2015-12-31,Second Class,Ohio,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,8.0,Office Supplies,Dublin,United States,Christine Sundaresam,20.0,1,2018-06-16,CA-2018-111269,43017.0,Newell,Newell 330,2.0,5,East,"Accessories, Appliances, Art",24.0,Consumer,2018-06-18,Second Class,Ohio,Less Profit,Profits,Profits,Art,Art,Rest,Art
